Customer ID,Customer Name,Age,Gender,City,Order Date,Order Time,Food Name,Food Type,Category,Quantity,Unit Price, Total Price ,Payment Method,Order Status,Delivery Status,Delivery Agent
26907,Olivia Martins,53,Male,Benin,2024-12-17,18:17,Suya,Main Dish,Fast Food,5,4528," 22,640 ",Transfer,Pending,In Progress,Agent C
63324,Aisha Bello,45,Male,Kaduna,2024-03-08,18:52,Moi Moi,Side Dish,Continental,1,1829," 1,829 ",Mobile Payment,Cancelled,Delivered,Agent E
85047,Michael Johnson,57,Female,Lagos,2024-11-16,11:32,Abacha,Side Dish,Continental,5,4283," 21,415 ",Card,Pending,Delivered,Agent A
75473,Chinedu Okafor,39,Male,Calabar,2024-02-24,14:17,Amala & Ewedu,Beverage,Vegetarian,2,3002," 6,004 ",Transfer,Completed,Failed,Agent A
97551,Aisha Bello,40,Female,Calabar,2024-08-07,21:11,Moi Moi,Dessert,Local,1,2067," 2,067 ",Transfer,Cancelled,Failed,Agent C
19519,Jane Smith,52,Male,Enugu,2024-12-28,17:41,Pounded Yam & Egusi,Main Dish,Vegetarian,5,2785," 13,925 ",Mobile Payment,Completed,Cancelled,Agent E
44412,Aisha Bello,46,Male,Lagos,2024-02-23,11:54,Boli & Groundnut,Snack,Local,3,1984," 5,952 ",Cash,Completed,Failed,Agent D
22897,Fatima Danjuma,28,Male,Benin,2024-09-13,22:57,Boli & Groundnut,Side Dish,Vegetarian,5,2094," 10,470 ",Mobile Payment,Pending,In Progress,Agent A
44122,Chinedu Okafor,43,Female,Owerri,2024-08-24,08:01,Boli & Groundnut,Dessert,Local,3,3013," 9,039 ",Card,Completed,Delivered,Agent E
29499,John Doe,56,Male,Calabar,2024-11-08,14:43,Jollof Rice,Dessert,Local,4,1381," 5,524 ",Card,Cancelled,Cancelled,Agent C
17736,Ngozi Ade,37,Male,Benin,2024-02-10,19:24,Pounded Yam & Egusi,Main Dish,Protein-rich,3,691," 2,073 ",Card,Pending,Cancelled,Agent B
18152,David Ekene,34,Male,Owerri,2024-12-18,15:40,Efo Riro,Dessert,Local,5,3826," 19,130 ",Mobile Payment,Completed,Delivered,Agent E
67329,Olivia Martins,33,Female,Owerri,2024-06-13,17:23,Ofada Rice,Beverage,Protein-rich,3,3006," 9,018 ",Card,Cancelled,Failed,Agent A
60655,Aisha Bello,38,Male,Kano,2024-03-25,19:20,Boli & Groundnut,Side Dish,Vegetarian,4,3428," 13,712 ",Card,Pending,Cancelled,Agent A
27062,Ngozi Ade,35,Male,Calabar,2024-04-15,19:08,Jollof Rice,Dessert,Vegetarian,3,4490," 13,470 ",Cash,Pending,In Progress,Agent A
19349,Jane Smith,19,Female,Abuja,2024-02-23,14:55,Efo Riro,Snack,Vegetarian,5,3855," 19,275 ",Mobile Payment,Cancelled,Cancelled,Agent D
39044,Chris Obi,27,Male,Lagos,2024-07-23,15:10,Fried Rice,Side Dish,Protein-rich,4,3090," 12,360 ",Card,Completed,In Progress,Agent C
68904,Ngozi Ade,28,Female,Owerri,2024-09-15,17:01,Akara,Snack,Fast Food,4,4042," 16,168 ",Transfer,Cancelled,Failed,Agent B
24353,David Ekene,47,Male,Benin,2024-02-15,16:15,Moi Moi,Main Dish,Fast Food,2,2574," 5,148 ",Card,Pending,Cancelled,Agent E
80989,Olivia Martins,47,Female,Abuja,2024-10-28,05:29,Pounded Yam & Egusi,Beverage,Protein-rich,3,2140," 6,420 ",Cash,Cancelled,Cancelled,Agent C
15557,Jane Smith,42,Female,Ibadan,2024-05-17,23:19,Suya,Snack,Continental,2,3308," 6,616 ",Transfer,Completed,Cancelled,Agent C
62776,Michael Johnson,57,Male,Ibadan,2024-07-26,15:16,Moi Moi,Dessert,Continental,3,1850," 5,550 ",Mobile Payment,Pending,Failed,Agent D
76066,John Doe,49,Male,Lagos,2024-09-17,00:07,Ofada Rice,Main Dish,Local,2,1514," 3,028 ",Mobile Payment,Completed,Failed,Agent E
15710,Chinedu Okafor,39,Female,Benin,2024-02-27,14:09,Pounded Yam & Egusi,Beverage,Fast Food,3,1142," 3,426 ",Transfer,Pending,Delivered,Agent B
29192,John Doe,59,Female,Lagos,2024-04-06,00:34,Kilishi,Main Dish,Protein-rich,5,3635," 18,175 ",Transfer,Cancelled,Delivered,Agent C
90601,Fatima Danjuma,43,Male,Kaduna,2024-12-18,22:39,Efo Riro,Main Dish,Vegetarian,5,1519," 7,595 ",Cash,Cancelled,Cancelled,Agent E
76936,Chinedu Okafor,51,Male,Benin,2024-07-20,00:36,Pepper Soup,Dessert,Continental,5,1244," 6,220 ",Transfer,Completed,Cancelled,Agent E
32519,John Doe,33,Male,Port Harcourt,2024-06-14,02:46,Suya,Main Dish,Vegetarian,1,2202," 2,202 ",Cash,Completed,In Progress,Agent D
19515,Olivia Martins,50,Male,Kaduna,2024-02-04,01:51,Moi Moi,Dessert,Fast Food,4,4381," 17,524 ",Card,Completed,In Progress,Agent D
74498,Michael Johnson,21,Male,Lagos,2024-01-19,11:05,Jollof Rice,Beverage,Continental,5,3795," 18,975 ",Mobile Payment,Completed,In Progress,Agent C
81560,Michael Johnson,57,Male,Kaduna,2024-10-01,01:22,Boli & Groundnut,Beverage,Continental,4,1359," 5,436 ",Card,Completed,Delivered,Agent C
28714,Olivia Martins,37,Male,Owerri,2024-10-06,09:22,Amala & Ewedu,Side Dish,Vegetarian,5,4907," 24,535 ",Mobile Payment,Cancelled,Cancelled,Agent A
40368,Michael Johnson,36,Male,Enugu,2024-02-22,08:06,Suya,Snack,Vegetarian,4,1538," 6,152 ",Mobile Payment,Cancelled,Cancelled,Agent D
72172,Chinedu Okafor,41,Female,Kano,2024-09-27,11:41,Akara,Side Dish,Vegetarian,3,1253," 3,759 ",Card,Completed,Delivered,Agent A
42188,Jane Smith,56,Male,Ibadan,2024-11-07,00:06,Kilishi,Side Dish,Protein-rich,5,3930," 19,650 ",Mobile Payment,Pending,Failed,Agent E
81266,David Ekene,58,Female,Enugu,2024-02-26,18:26,Ofada Rice,Dessert,Fast Food,2,3433," 6,866 ",Mobile Payment,Cancelled,Failed,Agent B
37290,Aisha Bello,55,Male,Calabar,2024-10-07,08:35,Amala & Ewedu,Snack,Vegetarian,1,1726," 1,726 ",Card,Completed,Failed,Agent E
68678,David Ekene,54,Male,Ibadan,2024-10-03,21:53,Moi Moi,Side Dish,Local,4,4639," 18,556 ",Mobile Payment,Cancelled,Delivered,Agent B
34812,Ngozi Ade,45,Male,Kano,2024-11-01,17:34,Fried Rice,Side Dish,Local,2,1992," 3,984 ",Mobile Payment,Cancelled,Cancelled,Agent C
34300,Olivia Martins,50,Female,Kaduna,2024-08-11,18:29,Moi Moi,Side Dish,Protein-rich,1,2863," 2,863 ",Cash,Pending,Failed,Agent D
63357,Olivia Martins,58,Male,Benin,2024-09-13,08:02,Boli & Groundnut,Side Dish,Fast Food,2,4211," 8,422 ",Mobile Payment,Completed,In Progress,Agent D
41325,Olivia Martins,21,Male,Abuja,2024-07-13,21:21,Fried Rice,Snack,Local,4,1828," 7,312 ",Cash,Cancelled,Failed,Agent D
11226,Chinedu Okafor,50,Female,Owerri,2024-10-15,21:37,Jollof Rice,Side Dish,Vegetarian,3,4991," 14,973 ",Transfer,Pending,Delivered,Agent D
22529,Olivia Martins,59,Male,Enugu,2024-03-09,15:08,Pounded Yam & Egusi,Beverage,Vegetarian,5,1956," 9,780 ",Card,Completed,Delivered,Agent D
38431,Chinedu Okafor,32,Female,Port Harcourt,2024-05-03,02:34,Abacha,Dessert,Local,4,3114," 12,456 ",Transfer,Pending,In Progress,Agent B
70488,Aisha Bello,37,Male,Calabar,2024-04-26,21:15,Abacha,Dessert,Continental,3,4876," 14,628 ",Cash,Pending,In Progress,Agent E
87058,Aisha Bello,57,Male,Owerri,2024-02-22,12:34,Moi Moi,Main Dish,Local,2,4941," 9,882 ",Transfer,Pending,Cancelled,Agent B
56357,Fatima Danjuma,33,Female,Abuja,2024-11-24,05:46,Amala & Ewedu,Snack,Vegetarian,1,1570," 1,570 ",Card,Completed,Cancelled,Agent A
42976,Jane Smith,45,Male,Abuja,2024-05-24,22:01,Pounded Yam & Egusi,Side Dish,Fast Food,1,3902," 3,902 ",Transfer,Completed,In Progress,Agent B
23407,Aisha Bello,59,Female,Owerri,2024-01-17,07:50,Moi Moi,Snack,Local,2,1610," 3,220 ",Cash,Pending,Delivered,Agent B
29968,John Doe,49,Male,Benin,2024-11-19,08:43,Abacha,Beverage,Continental,4,4449," 17,796 ",Card,Completed,Cancelled,Agent B
53014,Chris Obi,23,Male,Abuja,2024-03-18,23:02,Pounded Yam & Egusi,Side Dish,Fast Food,1,1071," 1,071 ",Transfer,Completed,Cancelled,Agent C
93524,John Doe,42,Male,Benin,2024-11-28,14:01,Ofada Rice,Main Dish,Vegetarian,1,2501," 2,501 ",Card,Pending,Delivered,Agent D
88735,David Ekene,40,Female,Abuja,2024-02-24,03:51,Kilishi,Beverage,Local,3,1528," 4,584 ",Mobile Payment,Cancelled,Delivered,Agent E
42812,Fatima Danjuma,60,Male,Owerri,2024-01-25,07:57,Suya,Beverage,Fast Food,5,1406," 7,030 ",Cash,Cancelled,Cancelled,Agent A
46847,Chinedu Okafor,34,Male,Kaduna,2024-09-14,21:54,Ofada Rice,Dessert,Fast Food,3,2631," 7,893 ",Cash,Completed,Failed,Agent A
44008,Chris Obi,39,Male,Kaduna,2024-04-26,11:46,Jollof Rice,Side Dish,Protein-rich,2,3031," 6,062 ",Cash,Cancelled,In Progress,Agent D
92593,Fatima Danjuma,49,Male,Kano,2024-08-16,01:48,Boli & Groundnut,Side Dish,Local,4,4485," 17,940 ",Card,Cancelled,Cancelled,Agent B
66939,Fatima Danjuma,20,Female,Ibadan,2024-01-13,12:04,Fried Rice,Side Dish,Fast Food,3,905," 2,715 ",Mobile Payment,Cancelled,Failed,Agent B
58894,John Doe,45,Male,Calabar,2024-11-01,13:47,Akara,Dessert,Vegetarian,1,3900," 3,900 ",Card,Pending,Cancelled,Agent A
11893,Fatima Danjuma,45,Female,Kano,2024-07-18,19:13,Suya,Main Dish,Protein-rich,2,2350," 4,700 ",Transfer,Cancelled,Failed,Agent C
36159,John Doe,43,Female,Kaduna,2024-09-23,14:17,Jollof Rice,Beverage,Local,1,2192," 2,192 ",Card,Cancelled,Cancelled,Agent B
64048,John Doe,51,Female,Calabar,2024-11-23,15:35,Efo Riro,Side Dish,Local,5,999," 4,995 ",Transfer,Completed,Failed,Agent A
97535,Chris Obi,40,Male,Kano,2024-02-19,09:55,Ofada Rice,Dessert,Vegetarian,3,3513," 10,539 ",Mobile Payment,Completed,Failed,Agent E
70164,John Doe,60,Male,Owerri,2024-06-28,13:13,Efo Riro,Beverage,Vegetarian,4,1450," 5,800 ",Transfer,Pending,Failed,Agent D
43812,Chinedu Okafor,41,Male,Ibadan,2024-07-24,15:09,Kilishi,Beverage,Fast Food,2,2729," 5,458 ",Cash,Cancelled,Failed,Agent D
16263,Ngozi Ade,59,Male,Calabar,2024-10-12,01:48,Fried Rice,Side Dish,Vegetarian,3,569," 1,707 ",Cash,Completed,Failed,Agent C
32849,David Ekene,18,Male,Kaduna,2024-09-15,16:39,Suya,Dessert,Fast Food,1,4885," 4,885 ",Cash,Completed,Cancelled,Agent A
85426,Chinedu Okafor,39,Male,Ibadan,2024-07-01,17:27,Efo Riro,Main Dish,Local,3,1946," 5,838 ",Transfer,Pending,Delivered,Agent C
37266,Michael Johnson,52,Male,Kaduna,2024-08-16,04:47,Moi Moi,Dessert,Local,2,3999," 7,998 ",Cash,Pending,In Progress,Agent C
46777,David Ekene,50,Male,Enugu,2024-07-23,16:35,Jollof Rice,Dessert,Continental,4,2935," 11,740 ",Mobile Payment,Cancelled,Delivered,Agent D
11016,Aisha Bello,52,Male,Kano,2024-11-22,02:24,Kilishi,Main Dish,Local,5,800," 4,000 ",Mobile Payment,Pending,Failed,Agent E
74876,Aisha Bello,58,Female,Port Harcourt,2024-12-10,19:57,Suya,Snack,Fast Food,4,2087," 8,348 ",Card,Cancelled,Delivered,Agent E
52471,Olivia Martins,46,Male,Kano,2024-07-07,02:32,Moi Moi,Snack,Protein-rich,2,3095," 6,190 ",Transfer,Cancelled,Delivered,Agent D
42156,David Ekene,48,Male,Benin,2024-11-25,09:00,Fried Rice,Snack,Local,5,4188," 20,940 ",Card,Pending,Failed,Agent C
67000,Olivia Martins,20,Female,Abuja,2024-07-09,21:57,Moi Moi,Snack,Protein-rich,3,712," 2,136 ",Mobile Payment,Cancelled,Cancelled,Agent D
34889,Chinedu Okafor,51,Male,Benin,2024-08-21,23:05,Akara,Snack,Continental,3,3961," 11,883 ",Mobile Payment,Pending,Delivered,Agent B
75234,Ngozi Ade,31,Male,Lagos,2024-12-16,08:50,Moi Moi,Beverage,Fast Food,4,2454," 9,816 ",Cash,Completed,Cancelled,Agent D
94582,Chris Obi,37,Male,Owerri,2024-06-09,13:17,Akara,Snack,Vegetarian,1,1972," 1,972 ",Card,Pending,Delivered,Agent B
85651,Chinedu Okafor,54,Female,Kano,2024-12-15,21:14,Pounded Yam & Egusi,Snack,Protein-rich,1,4309," 4,309 ",Mobile Payment,Pending,Failed,Agent A
14018,Chinedu Okafor,40,Female,Kano,2024-01-16,15:18,Kilishi,Snack,Local,1,2603," 2,603 ",Mobile Payment,Pending,In Progress,Agent C
81921,Chris Obi,51,Female,Ibadan,2024-08-14,00:38,Abacha,Main Dish,Fast Food,3,717," 2,151 ",Mobile Payment,Pending,Delivered,Agent D
90321,Michael Johnson,45,Male,Enugu,2024-09-23,11:45,Efo Riro,Main Dish,Continental,3,1731," 5,193 ",Card,Cancelled,Failed,Agent A
13713,Ngozi Ade,37,Male,Benin,2024-01-25,12:02,Pepper Soup,Snack,Local,4,909," 3,636 ",Cash,Cancelled,Failed,Agent C
11929,Aisha Bello,50,Male,Ibadan,2024-07-02,03:11,Abacha,Beverage,Local,1,1175," 1,175 ",Mobile Payment,Cancelled,In Progress,Agent B
96455,Chris Obi,49,Male,Enugu,2024-06-01,07:13,Amala & Ewedu,Snack,Continental,3,3930," 11,790 ",Transfer,Completed,In Progress,Agent C
37197,Chinedu Okafor,53,Male,Benin,2024-03-11,19:09,Pounded Yam & Egusi,Snack,Continental,1,4949," 4,949 ",Mobile Payment,Pending,Cancelled,Agent A
78190,John Doe,60,Male,Abuja,2024-02-24,17:03,Fried Rice,Dessert,Fast Food,5,1746," 8,730 ",Mobile Payment,Completed,Failed,Agent D
75587,Olivia Martins,27,Male,Benin,2024-07-21,03:47,Jollof Rice,Snack,Local,2,1432," 2,864 ",Transfer,Pending,Cancelled,Agent E
35331,Olivia Martins,47,Male,Calabar,2024-12-10,02:44,Efo Riro,Dessert,Continental,5,3335," 16,675 ",Card,Cancelled,Delivered,Agent B
82866,Chris Obi,42,Female,Kaduna,2024-03-04,00:33,Abacha,Main Dish,Vegetarian,5,4473," 22,365 ",Cash,Completed,Cancelled,Agent A
60251,Chinedu Okafor,34,Male,Calabar,2024-02-21,02:28,Kilishi,Beverage,Vegetarian,2,955," 1,910 ",Card,Pending,Cancelled,Agent E
55566,Aisha Bello,32,Female,Owerri,2024-08-08,02:26,Pepper Soup,Beverage,Fast Food,2,2601," 5,202 ",Mobile Payment,Cancelled,In Progress,Agent B
40586,David Ekene,27,Male,Port Harcourt,2024-06-17,17:34,Amala & Ewedu,Beverage,Continental,5,2234," 11,170 ",Card,Pending,In Progress,Agent A
26272,Michael Johnson,32,Male,Kaduna,2024-02-28,12:38,Fried Rice,Main Dish,Local,3,1854," 5,562 ",Mobile Payment,Completed,Cancelled,Agent D
44362,David Ekene,31,Male,Benin,2024-05-22,15:30,Pepper Soup,Dessert,Protein-rich,1,4285," 4,285 ",Mobile Payment,Cancelled,Delivered,Agent E
32301,John Doe,18,Female,Kano,2024-09-09,18:24,Amala & Ewedu,Snack,Protein-rich,5,4999," 24,995 ",Mobile Payment,Pending,In Progress,Agent A
35176,Ngozi Ade,38,Female,Owerri,2024-05-06,08:19,Ofada Rice,Dessert,Protein-rich,5,3878," 19,390 ",Cash,Cancelled,Delivered,Agent D
79891,Chris Obi,53,Female,Port Harcourt,2024-04-20,16:40,Jollof Rice,Snack,Protein-rich,4,2523," 10,092 ",Cash,Pending,In Progress,Agent D
78120,Michael Johnson,41,Male,Ibadan,2024-09-13,12:59,Efo Riro,Snack,Vegetarian,5,1038," 5,190 ",Card,Pending,Delivered,Agent A
93801,Chris Obi,44,Female,Ibadan,2024-08-17,12:27,Kilishi,Main Dish,Local,5,4697," 23,485 ",Card,Completed,Failed,Agent B
86961,Jane Smith,20,Female,Benin,2024-02-18,05:50,Pounded Yam & Egusi,Main Dish,Local,3,2014," 6,042 ",Card,Pending,Delivered,Agent C
47562,Jane Smith,25,Male,Port Harcourt,2024-10-03,18:46,Jollof Rice,Beverage,Protein-rich,3,1669," 5,007 ",Mobile Payment,Pending,Delivered,Agent B
15277,Fatima Danjuma,42,Male,Lagos,2024-06-18,15:41,Jollof Rice,Dessert,Vegetarian,3,2286," 6,858 ",Card,Cancelled,Failed,Agent A
66088,John Doe,40,Female,Port Harcourt,2024-05-06,05:38,Ofada Rice,Main Dish,Local,2,685," 1,370 ",Mobile Payment,Cancelled,Delivered,Agent B
56213,Jane Smith,27,Male,Kano,2024-08-21,20:10,Efo Riro,Snack,Vegetarian,1,4524," 4,524 ",Mobile Payment,Completed,Delivered,Agent C
91031,John Doe,43,Male,Lagos,2024-03-12,11:17,Abacha,Snack,Vegetarian,1,2238," 2,238 ",Card,Completed,In Progress,Agent D
41411,Jane Smith,25,Male,Port Harcourt,2024-05-23,02:22,Pounded Yam & Egusi,Dessert,Local,5,1594," 7,970 ",Transfer,Pending,Cancelled,Agent C
71579,Fatima Danjuma,33,Female,Lagos,2024-10-16,01:39,Jollof Rice,Snack,Fast Food,1,4969," 4,969 ",Card,Completed,In Progress,Agent B
54604,Ngozi Ade,37,Female,Abuja,2024-07-24,17:43,Abacha,Dessert,Protein-rich,2,614," 1,228 ",Card,Cancelled,In Progress,Agent B
73000,Olivia Martins,50,Male,Ibadan,2024-02-15,15:59,Efo Riro,Dessert,Protein-rich,5,3792," 18,960 ",Mobile Payment,Completed,Failed,Agent C
98406,Ngozi Ade,37,Female,Kaduna,2024-04-18,15:18,Kilishi,Main Dish,Vegetarian,2,3621," 7,242 ",Transfer,Pending,Delivered,Agent E
91171,Aisha Bello,56,Female,Enugu,2024-09-02,12:02,Pepper Soup,Side Dish,Local,1,1831," 1,831 ",Card,Pending,Delivered,Agent C
67625,Michael Johnson,42,Female,Enugu,2024-08-24,00:32,Abacha,Main Dish,Continental,5,3902," 19,510 ",Card,Completed,Cancelled,Agent B
29852,Jane Smith,21,Female,Ibadan,2024-01-10,05:08,Jollof Rice,Side Dish,Protein-rich,3,2291," 6,873 ",Mobile Payment,Completed,In Progress,Agent A
86843,Michael Johnson,48,Female,Lagos,2024-01-22,01:14,Pepper Soup,Side Dish,Vegetarian,2,647," 1,294 ",Cash,Pending,Delivered,Agent E
22468,John Doe,43,Female,Kano,2024-08-13,21:28,Efo Riro,Side Dish,Continental,2,2957," 5,914 ",Card,Completed,Failed,Agent C
19432,Ngozi Ade,51,Male,Port Harcourt,2024-11-25,08:42,Abacha,Snack,Vegetarian,4,3283," 13,132 ",Mobile Payment,Cancelled,In Progress,Agent E
65798,David Ekene,53,Female,Enugu,2024-06-04,08:25,Abacha,Side Dish,Vegetarian,2,3733," 7,466 ",Card,Pending,Delivered,Agent D
17118,Ngozi Ade,58,Female,Abuja,2024-07-28,18:11,Pepper Soup,Snack,Protein-rich,5,587," 2,935 ",Transfer,Pending,Cancelled,Agent A
42252,Aisha Bello,60,Female,Calabar,2024-09-15,11:29,Abacha,Side Dish,Vegetarian,4,4150," 16,600 ",Mobile Payment,Completed,Delivered,Agent C
93041,Aisha Bello,20,Male,Kaduna,2024-09-06,16:25,Fried Rice,Beverage,Vegetarian,2,4256," 8,512 ",Card,Cancelled,Cancelled,Agent E
40425,Fatima Danjuma,44,Female,Port Harcourt,2024-03-10,23:52,Fried Rice,Side Dish,Protein-rich,3,4469," 13,407 ",Card,Completed,Failed,Agent C
45078,Chris Obi,59,Female,Kaduna,2024-03-15,23:52,Boli & Groundnut,Dessert,Fast Food,4,2375," 9,500 ",Card,Pending,Failed,Agent D
37309,Chinedu Okafor,58,Female,Kano,2024-12-21,09:32,Akara,Main Dish,Vegetarian,2,2770," 5,540 ",Card,Pending,Failed,Agent B
12428,Chinedu Okafor,36,Male,Enugu,2024-04-14,04:17,Pepper Soup,Snack,Local,3,1026," 3,078 ",Transfer,Completed,In Progress,Agent A
99026,Aisha Bello,31,Male,Ibadan,2024-05-09,19:01,Amala & Ewedu,Beverage,Protein-rich,4,1537," 6,148 ",Cash,Completed,Failed,Agent E
26348,Fatima Danjuma,57,Female,Lagos,2024-02-07,23:35,Jollof Rice,Dessert,Protein-rich,1,3175," 3,175 ",Transfer,Cancelled,Delivered,Agent D
11886,Ngozi Ade,35,Female,Port Harcourt,2024-08-07,08:56,Amala & Ewedu,Side Dish,Continental,4,4611," 18,444 ",Mobile Payment,Cancelled,Cancelled,Agent D
19315,Ngozi Ade,35,Female,Calabar,2024-12-06,07:07,Kilishi,Main Dish,Continental,2,752," 1,504 ",Cash,Cancelled,Cancelled,Agent B
13820,John Doe,28,Male,Ibadan,2024-01-14,17:29,Pepper Soup,Dessert,Vegetarian,5,661," 3,305 ",Cash,Completed,Cancelled,Agent C
67500,Jane Smith,37,Female,Kano,2024-05-15,04:47,Ofada Rice,Dessert,Continental,2,1584," 3,168 ",Transfer,Completed,Delivered,Agent E
95571,Aisha Bello,29,Female,Kaduna,2024-11-15,08:24,Amala & Ewedu,Side Dish,Continental,5,4013," 20,065 ",Card,Pending,Failed,Agent A
98954,Ngozi Ade,37,Male,Port Harcourt,2024-03-07,06:32,Abacha,Dessert,Vegetarian,3,4644," 13,932 ",Transfer,Pending,Cancelled,Agent E
12183,Aisha Bello,27,Female,Lagos,2024-04-18,22:18,Suya,Snack,Continental,1,4356," 4,356 ",Card,Completed,Delivered,Agent C
21245,Fatima Danjuma,33,Female,Lagos,2024-04-12,01:42,Jollof Rice,Snack,Fast Food,5,2605," 13,025 ",Mobile Payment,Pending,Cancelled,Agent B
18736,Chinedu Okafor,48,Female,Benin,2024-12-03,17:21,Suya,Snack,Fast Food,4,931," 3,724 ",Transfer,Cancelled,Delivered,Agent B
93247,Michael Johnson,24,Male,Kaduna,2024-08-18,09:23,Pounded Yam & Egusi,Side Dish,Continental,1,4452," 4,452 ",Card,Completed,Failed,Agent C
88865,Chinedu Okafor,35,Female,Abuja,2024-12-25,01:42,Pepper Soup,Side Dish,Protein-rich,1,4988," 4,988 ",Mobile Payment,Pending,Cancelled,Agent B
99468,Fatima Danjuma,57,Female,Owerri,2024-01-19,05:53,Efo Riro,Snack,Vegetarian,3,2965," 8,895 ",Mobile Payment,Cancelled,Delivered,Agent C
10288,Jane Smith,60,Male,Enugu,2024-07-23,14:08,Boli & Groundnut,Beverage,Fast Food,3,2604," 7,812 ",Cash,Cancelled,Cancelled,Agent A
64037,Chris Obi,42,Male,Kano,2024-10-20,00:39,Ofada Rice,Side Dish,Continental,4,2016," 8,064 ",Card,Cancelled,Cancelled,Agent C
15594,Ngozi Ade,21,Female,Kano,2024-02-10,18:13,Pounded Yam & Egusi,Snack,Fast Food,1,4816," 4,816 ",Mobile Payment,Pending,Cancelled,Agent B
28800,Ngozi Ade,59,Male,Port Harcourt,2024-04-20,11:51,Boli & Groundnut,Main Dish,Protein-rich,1,3031," 3,031 ",Transfer,Pending,Cancelled,Agent C
10340,David Ekene,53,Female,Enugu,2024-06-09,14:37,Abacha,Side Dish,Protein-rich,3,1225," 3,675 ",Card,Pending,Cancelled,Agent B
10733,Aisha Bello,23,Female,Port Harcourt,2024-11-13,05:15,Moi Moi,Dessert,Continental,3,1925," 5,775 ",Card,Cancelled,Delivered,Agent A
87198,Jane Smith,28,Female,Port Harcourt,2024-11-21,21:06,Akara,Snack,Continental,2,3371," 6,742 ",Cash,Pending,Cancelled,Agent C
39904,Chris Obi,30,Female,Calabar,2024-11-23,17:53,Pounded Yam & Egusi,Snack,Vegetarian,1,3026," 3,026 ",Mobile Payment,Pending,Delivered,Agent B
85754,Fatima Danjuma,56,Female,Benin,2024-05-13,14:07,Fried Rice,Side Dish,Vegetarian,2,731," 1,462 ",Cash,Cancelled,Failed,Agent E
37664,Chris Obi,24,Female,Abuja,2024-01-08,01:02,Boli & Groundnut,Beverage,Vegetarian,1,2613," 2,613 ",Card,Cancelled,Cancelled,Agent D
87530,Fatima Danjuma,33,Female,Abuja,2024-01-02,12:34,Pounded Yam & Egusi,Snack,Continental,1,924, 924 ,Cash,Completed,In Progress,Agent E
13518,Michael Johnson,37,Female,Owerri,2024-02-28,11:14,Amala & Ewedu,Dessert,Vegetarian,3,3839," 11,517 ",Mobile Payment,Completed,Cancelled,Agent D
52126,David Ekene,30,Female,Benin,2024-02-07,12:35,Amala & Ewedu,Beverage,Fast Food,2,714," 1,428 ",Card,Pending,Failed,Agent B
65868,Michael Johnson,18,Male,Enugu,2024-10-11,23:52,Moi Moi,Main Dish,Protein-rich,3,1064," 3,192 ",Cash,Cancelled,Delivered,Agent A
66908,Michael Johnson,34,Female,Kaduna,2024-08-10,00:24,Amala & Ewedu,Snack,Protein-rich,5,972," 4,860 ",Cash,Cancelled,Delivered,Agent D
55005,Chris Obi,38,Male,Lagos,2024-03-24,09:49,Kilishi,Main Dish,Vegetarian,2,2294," 4,588 ",Mobile Payment,Completed,Cancelled,Agent B
43567,Chinedu Okafor,53,Female,Kaduna,2024-06-10,20:35,Abacha,Side Dish,Fast Food,2,1858," 3,716 ",Cash,Pending,Delivered,Agent E
77523,Fatima Danjuma,55,Male,Benin,2024-02-28,19:00,Efo Riro,Snack,Local,3,4977," 14,931 ",Transfer,Pending,Failed,Agent C
30016,Ngozi Ade,51,Male,Port Harcourt,2024-02-23,21:47,Suya,Side Dish,Local,1,3179," 3,179 ",Cash,Pending,Delivered,Agent C
35938,Chris Obi,24,Male,Port Harcourt,2024-03-24,18:56,Efo Riro,Side Dish,Vegetarian,2,3909," 7,818 ",Card,Pending,Failed,Agent C
26903,Olivia Martins,23,Female,Lagos,2024-04-11,23:18,Jollof Rice,Beverage,Vegetarian,1,4559," 4,559 ",Card,Cancelled,In Progress,Agent D
84359,Fatima Danjuma,58,Male,Ibadan,2024-02-13,21:17,Pepper Soup,Main Dish,Fast Food,4,3208," 12,832 ",Cash,Pending,Delivered,Agent E
42992,Michael Johnson,30,Male,Owerri,2024-10-06,20:03,Kilishi,Beverage,Fast Food,4,4492," 17,968 ",Transfer,Cancelled,In Progress,Agent D
96597,Fatima Danjuma,49,Male,Lagos,2024-10-09,18:18,Ofada Rice,Side Dish,Protein-rich,5,2663," 13,315 ",Cash,Cancelled,Delivered,Agent B
49931,Olivia Martins,55,Male,Enugu,2024-05-13,08:05,Moi Moi,Snack,Vegetarian,3,589," 1,767 ",Transfer,Cancelled,Failed,Agent D
